"demScen,CLT_cap_mult,Region,Year,Harvest_Mm3_per_year"
"D200",",",3.000000,",","Algoma",",","2021",",",12.56515035
"D200",",",3.000000,",","Algoma",",","2022",",",10.81170955
"D200",",",3.000000,",","Algoma",",","2023",",",11.09570695
"D200",",",3.000000,",","Algoma",",","2024",",",10.46415377
"D200",",",3.000000,",","Algoma",",","2025",",",11.22111731
"D200",",",3.000000,",","Algoma",",","2026",",",10.55747065
"D200",",",3.000000,",","Algoma",",","2027",",",10.79359382
"D200",",",3.000000,",","Algoma",",","2028",",",11.76025517
"D200",",",3.000000,",","Algoma",",","2029",",",11.75097843
"D200",",",3.000000,",","Algoma",",","2030",",",10.84354290
"D200",",",3.000000,",","Kenora",",","2020",",",5.93228720
"D200",",",3.000000,",","Kenora",",","2021",",",6.18264772
"D200",",",3.000000,",","Kenora",",","2022",",",6.66147594
"D200",",",3.000000,",","Kenora",",","2023",",",6.22526396
"D200",",",3.000000,",","Kenora",",","2024",",",6.12296078
"D200",",",3.000000,",","Kenora",",","2025",",",6.42840005
"D200",",",3.000000,",","Kenora",",","2026",",",5.94961641
"D200",",",3.000000,",","Kenora",",","2027",",",6.30347968
"D200",",",3.000000,",","Kenora",",","2028",",",6.30159653
"D200",",",3.000000,",","Kenora",",","2029",",",6.49690087
"D200",",",3.000000,",","Kenora",",","2030",",",6.27295225
"D200",",",3.000000,",","Nipissing",",","2020",",",16.34547028
"D200",",",3.000000,",","Nipissing",",","2021",",",15.29181988
"D200",",",3.000000,",","Nipissing",",","2022",",",14.33796208
"D200",",",3.000000,",","Nipissing",",","2023",",",16.39070211
"D200",",",3.000000,",","Nipissing",",","2024",",",14.71493379
"D200",",",3.000000,",","Nipissing",",","2025",",",17.02114178
"D200",",",3.000000,",","Nipissing",",","2026",",",14.81280371
"D200",",",3.000000,",","Nipissing",",","2027",",",14.87118047
"D200",",",3.000000,",","Nipissing",",","2028",",",15.21013188
"D200",",",3.000000,",","Nipissing",",","2029",",",15.47571729
"D200",",",3.000000,",","Nipissing",",","2030",",",15.61532744
"D200",",",3.000000,",","Algonquin",",","2020",",",9.97911911
"D200",",",3.000000,",","Algonquin",",","2021",",",9.93575554
"D200",",",3.000000,",","Algonquin",",","2022",",",9.54641924
"D200",",",3.000000,",","Algonquin",",","2023",",",9.71546368
"D200",",",3.000000,",","Algonquin",",","2024",",",9.67970955
"D200",",",3.000000,",","Algonquin",",","2025",",",9.70445093
"D200",",",3.000000,",","Algonquin",",","2026",",",9.70451456
"D200",",",3.000000,",","Algonquin",",","2027",",",9.96499858
"D200",",",3.000000,",","Algonquin",",","2028",",",10.33404460
"D200",",",3.000000,",","Algonquin",",","2029",",",10.04219682
"D200",",",3.000000,",","Algonquin",",","2030",",",8.99599445
"D300",",",4.000000,",","TroutLake",",","2020",",",8.52171691
"D300",",",4.000000,",","TroutLake",",","2021",",",8.86737930
"D300",",",4.000000,",","TroutLake",",","2022",",",8.67565530
"D300",",",4.000000,",","TroutLake",",","2023",",",8.40371816
"D300",",",4.000000,",","TroutLake",",","2024",",",8.42922187
"D300",",",4.000000,",","TroutLake",",","2025",",",8.93528974
"D300",",",4.000000,",","TroutLake",",","2026",",",8.30954092
"D300",",",4.000000,",","TroutLake",",","2027",",",9.02189057
"D300",",",4.000000,",","TroutLake",",","2028",",",8.07714560
"D300",",",4.000000,",","TroutLake",",","2029",",",8.68015755
"D300",",",4.000000,",","TroutLake",",","2030",",",8.51347843
"D300",",",4.000000,",","Abitibi",",","2020",",",13.59916581
"D300",",",4.000000,",","Abitibi",",","2021",",",14.06206092
"D300",",",4.000000,",","Abitibi",",","2022",",",13.13039254
"D300",",",4.000000,",","Abitibi",",","2023",",",13.02188106
"D300",",",4.000000,",","Abitibi",",","2024",",",12.48544559
"D300",",",4.000000,",","Abitibi",",","2025",",",13.35210439
"D300",",",4.000000,",","Abitibi",",","2026",",",13.50442178
"D300",",",4.000000,",","Abitibi",",","2027",",",13.27265099
"D300",",",4.000000,",","Abitibi",",","2028",",",13.45192394
"D300",",",4.000000,",","Abitibi",",","2029",",",12.53727896
"D300",",",4.000000,",","Abitibi",",","2030",",",13.48802481
"D300",",",4.000000,",","Algoma",",","2020",",",11.25856519
"D300",",",4.000000,",","Algoma",",","2021",",",13.01209193
"D300",",",4.000000,",","Algoma",",","2022",",",11.24185273
"D300",",",4.000000,",","Algoma",",","2023",",",11.52304160
"D300",",",4.000000,",","Algoma",",","2024",",",10.87329357
"D300",",",4.000000,",","Algoma",",","2025",",",11.66561226
"D300",",",4.000000,",","Algoma",",","2026",",",11.02546787
"D300",",",4.000000,",","Algoma",",","2027",",",11.23377370
"D300",",",4.000000,",","Algoma",",","2028",",",12.22226606
"D300",",",4.000000,",","Algoma",",","2029",",",12.13528213
"D300",",",4.000000,",","Algoma",",","2030",",",11.26317222
"D300",",",4.000000,",","Kenora",",","2020",",",6.38546112
"D300",",",4.000000,",","Kenora",",","2021",",",6.62424304
"D300",",",4.000000,",","Kenora",",","2022",",",7.10282781
"D300",",",4.000000,",","Kenora",",","2023",",",6.65863000
"D300",",",4.000000,",","Kenora",",","2024",",",6.52289243
"D300",",",4.000000,",","Kenora",",","2025",",",6.90782248
"D300",",",4.000000,",","Kenora",",","2026",",",6.40792329
"D300",",",4.000000,",","Kenora",",","2027",",",6.70475081
"D300",",",4.000000,",","Kenora",",","2028",",",6.75580588
"D300",",",4.000000,",","Kenora",",","2029",",",6.95403772
"D300",",",4.000000,",","Kenora",",","2030",",",6.69084243
"D300",",",4.000000,",","Nipissing",",","2020",",",16.74389370
"D300",",",4.000000,",","Nipissing",",","2021",",",15.74160573
"D300",",",4.000000,",","Nipissing",",","2022",",",14.76399895
"D300",",",4.000000,",","Nipissing",",","2023",",",16.85392188
"D300",",",4.000000,",","Nipissing",",","2024",",",15.11844711
"D300",",",4.000000,",","Nipissing",",","2025",",",17.43852771
"D300",",",4.000000,",","Nipissing",",","2026",",",15.24128960
"D300",",",4.000000,",","Nipissing",",","2027",",",15.32354875
"D300",",",4.000000,",","Nipissing",",","2028",",",15.65521466
"D300",",",4.000000,",","Nipissing",",","2029",",",15.91283070
"D300",",",4.000000,",","Nipissing",",","2030",",",16.00439105
"D300",",",4.000000,",","Algonquin",",","2020",",",10.41232533
"D300",",",4.000000,",","Algonquin",",","2021",",",10.40253456
"D300",",",4.000000,",","Algonquin",",","2022",",",9.99193316
"D300",",",4.000000,",","Algonquin",",","2023",",",10.12420524
"D300",",",4.000000,",","Algonquin",",","2024",",",10.12963286
"D300",",",4.000000,",","Algonquin",",","2025",",",10.13194370
"D300",",",4.000000,",","Algonquin",",","2026",",",10.13997480
"D300",",",4.000000,",","Algonquin",",","2027",",",10.37707722
"D300",",",4.000000,",","Algonquin",",","2028",",",10.78298396
"D300",",",4.000000,",","Algonquin",",","2029",",",10.51033473
"D300",",",4.000000,",","Algonquin",",","2030",",",9.43519250
"D400",",",5.000000,",","TroutLake",",","2020",",",8.94211659
"D400",",",5.000000,",","TroutLake",",","2021",",",9.32082918
"D400",",",5.000000,",","TroutLake",",","2022",",",9.08260010
"D400",",",5.000000,",","TroutLake",",","2023",",",8.81561716
"D400",",",5.000000,",","TroutLake",",","2024",",",8.82500669
"D400",",",5.000000,",","TroutLake",",","2025",",",9.34445089
"D400",",",5.000000,",","TroutLake",",","2026",",",8.72387731
"D400",",",5.000000,",","TroutLake",",","2027",",",9.46252547
"D400",",",5.000000,",","TroutLake",",","2028",",",8.48881059
"D400",",",5.000000,",","TroutLake",",","2029",",",9.12157345
"D400",",",5.000000,",","TroutLake",",","2030",",",8.92791445
"D400",",",5.000000,",","Abitibi",",","2020",",",14.02361295
"D400",",",5.000000,",","Abitibi",",","2021",",",14.46785919
"D400",",",5.000000,",","Abitibi",",","2022",",",13.54328617
"D400",",",5.000000,",","Abitibi",",","2023",",",13.43017563
"D400",",",5.000000,",","Abitibi",",","2024",",",12.91211043
"D400",",",5.000000,",","Abitibi",",","2025",",",13.81151111
"D400",",",5.000000,",","Abitibi",",","2026",",",13.89925853
"D400",",",5.000000,",","Abitibi",",","2027",",",13.71019731
"D400",",",5.000000,",","Abitibi",",","2028",",",13.88545209
"D400",",",5.000000,",","Abitibi",",","2029",",",12.97116691
"D400",",",5.000000,",","Abitibi",",","2030",",",13.90615390
"D400",",",5.000000,",","Algoma",",","2020",",",11.65539005
"D400",",",5.000000,",","Algoma",",","2021",",",13.45903352
"D400",",",5.000000,",","Algoma",",","2022",",",11.67199591
"D400",",",5.000000,",","Algoma",",","2023",",",11.95037625
"D400",",",5.000000,",","Algoma",",","2024",",",11.28243337
"D400",",",5.000000,",","Algoma",",","2025",",",12.11010722
"D400",",",5.000000,",","Algoma",",","2026",",",11.49346509
"D400",",",5.000000,",","Algoma",",","2027",",",11.67395358
"D400",",",5.000000,",","Algoma",",","2028",",",12.68427695
"D400",",",5.000000,",","Algoma",",","2029",",",12.51958583
"D400",",",5.000000,",","Algoma",",","2030",",",11.68280153
"D400",",",5.000000,",","Kenora",",","2020",",",6.83863503
